"symbol","exchange","valid_from","multiplier","swap_funding_period","swap_funding_base_rate_bps","swap_funding_floor","swap_funding_cap","swap_funding_payment_frequency","swap_funding_clamp_range_high","swap_funding_clamp_range_low","swap_impact_notional"
PSWP-BTC/USDT,kusw,2025-06-29 00:43:13.786094000 +0800,0.001,480,-0.580000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.001,480,-0.60000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.001,480,-0.60000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.1,480,-4.740000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.1,480,-4.740000,-60.000,60.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,1.0,480,-3.460000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,1.0,480,-3.460000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.1,480,0.940000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:45:15.735989000 +0800,0.1,480,0.940000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.1,480,0.940000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.1,480,0.940000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.1,480,-4.750000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.1,480,-4.750000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.001,480,-0.60000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,0.001,480,-0.60000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,1.0,480,-3.710000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:47:16.916874000 +0800,1.0,480,-3.710000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,1.0,480,-3.980000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,1.0,480,-3.980000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.1,480,-4.70000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.1,480,-4.70000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.1,480,0.820000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.1,480,0.820000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.001,480,-0.620000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:49:13.568192000 +0800,0.001,480,-0.620000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.001,480,-0.610000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.001,480,-0.610000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.1,480,-4.90000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.1,480,-4.90000,-60.000,60.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,1.0,480,-4.320000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,1.0,480,-4.320000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:51:14.299367000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.1,480,0.840000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.1,480,0.840000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.1,480,-5.020000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.1,480,-5.020000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.001,480,-0.590000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,0.001,480,-0.590000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,1.0,480,-4.310000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:53:20.358576000 +0800,1.0,480,-4.310000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,1.0,480,-4.320000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,1.0,480,-4.320000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.1,480,-5.080000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.1,480,-5.080000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.1,480,0.840000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.1,480,0.840000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.001,480,-0.560000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:55:16.492729000 +0800,0.001,480,-0.560000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.001,480,-0.540000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.001,480,-0.540000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.1,480,-5.080000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.1,480,-5.080000,-60.000,60.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,1.0,480,-4.250000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,1.0,480,-4.250000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.1,480,0.950000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:57:18.511884000 +0800,0.1,480,0.950000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,0.1,480,0.850000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,0.1,480,0.850000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,0.001,480,-0.530000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,0.001,480,-0.530000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 00:59:22.429062000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.1,480,0.860000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.1,480,0.860000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.001,480,-0.50000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:01:28.600519000 +0800,0.001,480,-0.50000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.1,480,0.950000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.1,480,0.950000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,1.0,480,-4.330000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,1.0,480,-4.330000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.1,480,-4.830000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:03:30.187690000 +0800,0.1,480,-4.830000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.1,480,0.960000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.1,480,0.960000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,1.0,480,-4.280000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:05:31.498766000 +0800,1.0,480,-4.280000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,1.0,480,-4.230000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,0.1,480,0.870000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,0.1,480,0.870000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:07:35.847111000 +0800,0.1,480,-4.980000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,0.1,480,0.880000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,0.1,480,0.880000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,1.0,480,-4.130000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,1.0,480,-4.130000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:09:37.278781000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,0.1,480,0.80000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,0.1,480,0.80000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,1.0,480,-4.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:11:37.660036000 +0800,1.0,480,-4.050000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,1.0,480,-4.060000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,1.0,480,-4.060000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.001,480,-0.460000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.001,480,-0.460000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.1,480,0.730000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:13:36.086900000 +0800,0.1,480,0.730000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,1.0,480,-3.830000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,1.0,480,-3.830000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:15:50.009189000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.1,480,-5.110000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,1.0,480,-3.70000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:17:51.555117000 +0800,1.0,480,-3.70000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,1.0,480,-3.610000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,1.0,480,-3.610000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.1,480,0.820000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:19:48.210333000 +0800,0.1,480,0.820000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.001,480,-0.470000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,1.0,480,-3.450000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,1.0,480,-3.450000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:22:01.470030000 +0800,0.1,480,-5.070000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.1,480,-5.140000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.1,480,-5.140000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.001,480,-0.50000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.001,480,-0.50000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.1,480,0.760000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,0.1,480,0.760000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,1.0,480,-3.370000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:24:03.181084000 +0800,1.0,480,-3.370000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,1.0,480,-3.190000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,1.0,480,-3.190000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.1,480,-5.140000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.1,480,-5.140000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:25:58.937387000 +0800,0.1,480,0.830000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.1,480,0.90000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.1,480,0.90000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.001,480,-0.490000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,1.0,480,-3.090000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,1.0,480,-3.090000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.1,480,-5.170000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:28:10.861836000 +0800,0.1,480,-5.170000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.1,480,-5.170000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.1,480,-5.170000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.1,480,0.910000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,0.1,480,0.910000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,1.0,480,-3.020000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:30:10.991272000 +0800,1.0,480,-3.020000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,1.0,480,-2.950000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,1.0,480,-2.950000,-127.50000,127.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.001,480,-0.480000,-30.000,30.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.1,480,0.850000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:32:09.191237000 +0800,0.1,480,0.850000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,0.1,480,0.790000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,0.1,480,0.790000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,1.0,480,-2.910000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,1.0,480,-2.910000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:34:11.444417000 +0800,0.1,480,-5.060000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.1,480,-4.970000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.1,480,-4.970000,-60.000,60.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.1,480,0.790000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.1,480,0.790000,-52.50000,52.50000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.001,480,-0.430000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,0.001,480,-0.430000,-30.000,30.000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,1.0,480,-2.860000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:36:10.311546000 +0800,1.0,480,-2.860000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,1.0,480,-2.780000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,1.0,480,-2.780000,-127.50000,127.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.1,480,-5.0000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.1,480,-5.0000,-60.000,60.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.001,480,-0.420000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:38:11.167522000 +0800,0.001,480,-0.420000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.001,480,-0.410000,-30.000,30.000,,,,
PSWP-BTC/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.001,480,-0.410000,-30.000,30.000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-AVAX/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.1,480,0.740000,-52.50000,52.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,1.0,480,-2.840000,-127.50000,127.50000,,,,
PSWP-KAITO/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,1.0,480,-2.840000,-127.50000,127.50000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.1,480,-4.940000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:40:11.966412000 +0800,0.1,480,-4.940000,-60.000,60.000,,,,
PSWP-BERA/USDT,kusw,2025-06-29 01:42:11.741898000 +0800,0.1,480,-4.820000,-60.000,60.000,,,,
